0.49322,-0.49094
0.54256,-0.44011
0.51012,-0.47269
0.52963,-0.45038
0.49911,-0.47926
0.50565,-0.47483
0.48851,-0.49412
0.53361,-0.44483
0.48156,-0.49801
0.50761,-0.47426
0.54359,-0.44578
0.52844,-0.45201
0.5434,-0.44188
0.54282,-0.43747
0.50902,-0.47171
0.55118,-0.43465
0.53978,-0.43496
0.50207,-0.4768
0.44754,-0.52177
0.51629,-0.46867
0.54081,-0.44179
0.56217,-0.4247
0.44453,-0.52694
0.54742,-0.4428
0.29312,-0.62682
0.46192,-0.51609
0.59118,-0.38301
0.51802,-0.47134
0.50314,-0.48025
0.54449,-0.44688
0.63292,-0.36105
0.32695,-0.60757
0.41176,-0.56859
0.46626,-0.50114
0.51455,-0.4551
0.58758,-0.38513
0.076893,0.070568
0.5662,-0.40945
0.29738,-0.6455
0.41766,-0.55885
0.46553,-0.51191
0.4526,-0.52131
0.42533,-0.55209
0.45538,-0.51466
0.43892,-0.5338
0.47306,-0.50483
0.44861,-0.52757
0.46395,-0.50864
0.45414,-0.52359
0.45674,-0.51715
0.4557,-0.52156
0.34982,-0.62414
0.42578,-0.55373
0.43256,-0.54832
0.45266,-0.52445
0.40756,-0.5633
0.38956,-0.58211
0.45719,-0.51648
0.63771,-0.34706
0.58774,-0.40002
0.59354,-0.39408
0.57928,-0.40733
0.59432,-0.39356
0.54217,-0.44502
0.57291,-0.41054
0.5885,-0.39695
0.59202,-0.39484
0.55148,-0.43406
0.56076,-0.42398
0.56184,-0.41796
0.54149,-0.44469
0.57871,-0.40654
0.57481,-0.41187
0.57122,-0.41434
0.57518,-0.41057
0.5667,-0.41643
0.59033,-0.3967
0.56855,-0.41657
0.58857,-0.3977
0.55972,-0.42528
0.61865,-0.3679
0.58483,-0.40308
0.58454,-0.40296
0.56576,-0.41915
0.59202,-0.39384
0.58138,-0.40334
0.57416,-0.41081
0.57039,-0.41195
0.56738,-0.41672
0.56244,-0.4214
0.54215,-0.44223
0.58967,-0.39673
0.54451,-0.43875
0.40924,-0.56364
0.4354,-0.53975
0.45521,-0.51791
0.59122,-0.4027
0.40124,-0.56426
0.75638,-0.2412
0.5229,-0.45339
0.49339,-0.49326
0.46797,-0.51124
0.46683,-0.52806
0.46756,-0.52116
0.58097,-0.41251
0.42668,-0.5618
0.43671,-0.55107
0.45318,-0.51338
0.41261,-0.54677
0.39413,-0.57719
0.4307,-0.53145
0.34306,-0.63908
0.64881,-0.33635
0.43913,-0.54415
0.43764,-0.54367
0.42989,-0.55028
0.47045,-0.51301
0.67519,-0.31438
0.36841,-0.59473
0.42743,-0.54632
0.45589,-0.5258
0.43205,-0.54675
0.57023,-0.41569
0.40795,-0.56103
0.42522,-0.55253
0.57758,-0.41286
0.43042,-0.55446
0.41159,-0.55435
0.43925,-0.54172
0.38963,-0.57546
0.45676,-0.52658
0.43029,-0.55405
0.69674,-0.29024
0.74065,-0.25358
0.54664,-0.43957
0.59097,-0.39932
0.55054,-0.43585
0.53124,-0.45432
0.60828,-0.3846
0.54233,-0.44259
0.61431,-0.37564
0.52673,-0.45524
0.54383,-0.44326
0.4889,-0.49457
0.52371,-0.46075
0.54255,-0.44265
0.58253,-0.40826
0.55531,-0.43228
0.57271,-0.41597
0.53987,-0.44687
0.55128,-0.43698
0.55461,-0.43256
0.59113,-0.39956
0.52013,-0.46278
0.55043,-0.43646
0.54965,-0.43735
0.56048,-0.42647
0.5714,-0.41861
0.56488,-0.42068
0.5424,-0.44139
0.56167,-0.42425
0.46533,-0.51023
0.56776,-0.41889
0.47282,-0.50626
0.49736,-0.4788
0.42888,-0.53758
0.4502,-0.51678
0.42845,-0.55017
0.59811,-0.38247
0.49668,-0.48447
0.4535,-0.5248
0.50415,-0.47448
0.43898,-0.52372
0.4487,-0.5309
0.50525,-0.47525
0.46232,-0.50731
0.47779,-0.50266
0.49638,-0.47857
0.48183,-0.50051
0.51439,-0.46512
0.47464,-0.50686
0.49138,-0.48738
0.6022,-0.38594
0.5766,-0.40703
0.4319,-0.5442
0.45962,-0.52099
0.45857,-0.51434
0.48613,-0.49579
0.46309,-0.51826
0.43349,-0.54451
0.47571,-0.50133
0.42708,-0.54756
0.4637,-0.51079
0.41298,-0.56277
0.60403,-0.38249
0.5845,-0.40394
0.44375,-0.52578
0.44986,-0.53372
0.46846,-0.50946
0.45906,-0.51867
0.49797,-0.48117
0.61978,-0.36759
0.45432,-0.52483
0.45498,-0.5285
0.6004,-0.38625
0.45392,-0.52357
0.41655,-0.54808
0.383,-0.59393
0.40881,-0.56661
0.391,-0.58705
0.42584,-0.55686
0.39172,-0.5724
0.38036,-0.59318
0.37949,-0.57064
0.40716,-0.56709
0.28168,-0.6482
0.44747,-0.53593
0.41259,-0.5551
0.3953,-0.57103
0.44746,-0.5335
0.38369,-0.59617
0.42452,-0.56285
0.38149,-0.58524
0.3863,-0.57803
0.38765,-0.59359
0.45032,-0.53486
0.46471,-0.52537
0.42978,-0.54469
0.40743,-0.56719
0.41288,-0.56873
0.41077,-0.56062
0.41459,-0.56327
0.43722,-0.54027
0.40714,-0.57025
0.42714,-0.54889
0.42971,-0.54572
0.39912,-0.56895
0.39521,-0.57087
0.42075,-0.55705
0.42593,-0.54594
0.39427,-0.57629
0.58249,-0.40704
0.57679,-0.41074
0.56048,-0.42737
0.55879,-0.42807
0.564,-0.42358
0.56982,-0.41823
0.6226,-0.36888
0.60126,-0.38904
0.58909,-0.40158
0.55526,-0.4324
0.60859,-0.38175
0.61399,-0.37729
0.58002,-0.4074
0.58077,-0.40793
0.56884,-0.41568
0.58517,-0.40459
0.58367,-0.40491
0.60458,-0.3867
0.61942,-0.37353
0.59023,-0.39766
0.59672,-0.39176
0.59794,-0.39294
0.59479,-0.39457
0.55324,-0.43464
0.59356,-0.39244
0.54792,-0.436
0.54102,-0.44387
0.55401,-0.43482
0.54201,-0.43924
0.74189,-0.25271
0.59343,-0.39508
0.72446,-0.26759
0.5869,-0.40052
0.6029,-0.38483
0.5767,-0.41258
0.60724,-0.38461
0.60042,-0.3905
0.60206,-0.38932
0.70513,-0.28591
0.60171,-0.38892
0.51423,-0.47281
0.61423,-0.38047
0.57265,-0.4141
0.59697,-0.39225
0.52472,-0.4601
0.50437,-0.47502
0.59536,-0.39709
0.62718,-0.36852
0.62023,-0.37063
0.58472,-0.39946
0.51325,-0.47302
0.57904,-0.41006
0.59228,-0.39813
0.54636,-0.4382
0.6297,-0.36215
0.62615,-0.3648
0.50468,-0.48019
0.52268,-0.46363
0.59928,-0.39075
0.57165,-0.42215
0.64771,-0.34385
0.53398,-0.44881
0.63146,-0.35993
0.60009,-0.38959
0.59515,-0.3929
0.56323,-0.4111
0.56513,-0.42474
0.61655,-0.37271
0.48904,-0.48309
0.54542,-0.44158
0.68578,-0.30756
0.53385,-0.45161
0.63207,-0.36061
0.53682,-0.44509
0.53264,-0.45304
0.52924,-0.45565
0.5101,-0.47062
0.62811,-0.36306
0.52282,-0.46326
0.60953,-0.38064
0.61045,-0.38427
0.63194,-0.35818
0.4883,-0.48982
0.54374,-0.45124
0.60114,-0.38908
0.45407,-0.52934
0.51643,-0.46915
0.54061,-0.44903
0.59467,-0.39953
0.54977,-0.43883
0.5419,-0.4425
0.55542,-0.42712
0.46258,-0.48791
0.51924,-0.46393
0.54972,-0.43627
0.56998,-0.41293
0.54852,-0.43887
0.59145,-0.3806
0.83851,-0.15818
0.56369,-0.41456
0.50685,-0.46773
0.48528,-0.49677
0.63884,-0.35256
0.593,-0.39532
0.59622,-0.39425
0.52876,-0.45157
0.50777,-0.46571
0.64165,-0.35334
0.59132,-0.39755
0.5715,-0.40764
0.54947,-0.43352
0.56456,-0.41966
0.62964,-0.36437
0.71639,-0.27849
0.59743,-0.38891
0.84529,-0.15178
0.57744,-0.41275
0.56808,-0.41915
0.54908,-0.43171
0.60968,-0.38289
0.69848,-0.2924
0.71382,-0.2782
0.68668,-0.30318
0.58212,-0.39256
0.59389,-0.38909
0.5716,-0.40569
0.58311,-0.39868
0.59868,-0.38044
0.58277,-0.39778
0.58958,-0.39002
0.57438,-0.40579
0.56389,-0.41946
0.52631,-0.44631
0.55567,-0.42214
0.54485,-0.43221
0.55034,-0.42875
0.56538,-0.41451
0.55881,-0.41849
0.61255,-0.37381
0.59931,-0.38452
0.61075,-0.37232
0.56844,-0.40805
0.59067,-0.38857
0.62724,-0.3598
0.61349,-0.37528
0.54663,-0.43405
0.53449,-0.44301
0.60782,-0.37743
0.53325,-0.44275
0.61646,-0.37658
0.55833,-0.42611
0.51022,-0.46113
0.5401,-0.44441
0.57969,-0.40403
0.53321,-0.45258
0.61494,-0.3723
0.5903,-0.39701
0.65601,-0.33272
0.56175,-0.42283
0.5545,-0.4227
0.52733,-0.44637
0.61176,-0.37547
0.58926,-0.39479
0.52682,-0.45117
0.62808,-0.36173
0.59306,-0.39218
0.56418,-0.42266
0.65422,-0.34249
0.54424,-0.43574
0.62668,-0.36547
0.5431,-0.44061
0.63502,-0.35927
0.55885,-0.41857
0.64511,-0.34706
0.50388,-0.47301
0.58589,-0.39679
0.62784,-0.36274
0.60334,-0.38368
0.60204,-0.38687
0.60332,-0.38556
0.59574,-0.39418
0.64049,-0.35144
0.55153,-0.42869
0.56168,-0.42174
0.49437,-0.48284
0.59669,-0.38709
0.55603,-0.42627
0.51132,-0.46997
0.65976,-0.33737
0.61257,-0.3787
0.65973,-0.33437
0.67705,-0.31295
0.70967,-0.2829
0.68365,-0.30475
0.55669,-0.43261
0.66247,-0.32675
0.56683,-0.41847
0.6489,-0.34174
0.68519,-0.30419
0.46717,-0.51325
0.67379,-0.31597
0.50535,-0.47578
0.6995,-0.29016
0.49675,-0.48206
0.57295,-0.41117
0.55596,-0.41787
0.60088,-0.37872
0.56511,-0.40917
0.56989,-0.40979
0.54056,-0.43469
0.56913,-0.40683
0.76995,-0.21264
0.55447,-0.43248
0.48294,-0.50021
0.65141,-0.34327
0.58577,-0.39805
0.55806,-0.4247
0.54425,-0.44353
0.56803,-0.41909
0.5537,-0.42709
0.47982,-0.49346
0.54531,-0.43789
0.58898,-0.40097
0.55261,-0.43068
0.59003,-0.40015
0.53023,-0.45354
0.56497,-0.4085
0.48932,-0.48489
0.62709,-0.36759
0.57908,-0.40512
0.58723,-0.40526
0.5697,-0.41926
0.48737,-0.49351
0.50605,-0.47265
0.55815,-0.42702
0.49916,-0.47881
0.54618,-0.44353
0.83546,-0.16246
0.55961,-0.4332
0.63602,-0.35884
0.60656,-0.38102
0.52837,-0.45404
0.5555,-0.42583
0.70884,-0.28522
0.53725,-0.44017
0.57779,-0.40951
0.56938,-0.41348
0.61416,-0.37793
0.52494,-0.45821
0.58216,-0.40783
0.54192,-0.44499
0.6168,-0.37252
0.7039,-0.29247
0.58215,-0.40904
0.61809,-0.37108
0.62877,-0.36309
0.59422,-0.40026
0.62288,-0.35809
0.58364,-0.40807
0.57854,-0.40294
0.54424,-0.44274
0.48599,-0.48934
0.54276,-0.44133
0.51419,-0.46832
0.55005,-0.43282
0.60856,-0.36612
0.56352,-0.42541
0.84684,-0.15002
0.5231,-0.44887
0.47895,-0.49494
0.66283,-0.32809
0.55064,-0.43585
0.56746,-0.41928
0.50303,-0.47265
0.55043,-0.43118
0.58801,-0.4042
0.53368,-0.45079
0.60834,-0.37768
0.587,-0.39711
0.56041,-0.42262
0.57498,-0.41121
0.5519,-0.43151
0.57427,-0.411
0.58852,-0.40073
0.58269,-0.40292
0.62911,-0.36022
0.56477,-0.4243
0.61257,-0.3765
0.58339,-0.40301
0.65728,-0.33645
0.57196,-0.41209
0.59162,-0.39557
0.63,-0.36246
0.5514,-0.43076
0.59192,-0.39325
0.64461,-0.34607
0.58284,-0.40127
0.5928,-0.39485
0.63889,-0.35649
0.56032,-0.42622
0.63123,-0.35886
0.60342,-0.38666
0.58198,-0.40216
0.62736,-0.36067
0.55669,-0.43044
0.55963,-0.42684
0.53834,-0.44558
0.59062,-0.40032
0.60782,-0.38322
0.59591,-0.39646
0.61098,-0.38106
0.65901,-0.33532
0.55313,-0.43055
0.58595,-0.40023
0.63958,-0.35649
0.63656,-0.35576
0.55378,-0.43033
0.56225,-0.42564
0.61129,-0.38239
0.59307,-0.39708
0.61762,-0.37417
0.61387,-0.37803
0.54667,-0.43925
0.57171,-0.41306
0.60121,-0.38897
0.62878,-0.36271
0.55683,-0.42894
0.53909,-0.44325
0.57849,-0.41128
0.55375,-0.43507
0.59293,-0.39868
0.57793,-0.40804
0.5529,-0.43516
0.57473,-0.41204
0.63012,-0.36404
0.64671,-0.3468
0.56569,-0.42438
0.53967,-0.4488
0.55702,-0.42608
0.40957,-0.5612
0.55712,-0.43389
0.44365,-0.5427
0.52576,-0.46446
0.54752,-0.4441
0.53652,-0.4579
0.5373,-0.45255
0.53588,-0.45286
0.57834,-0.40782
0.46195,-0.52508
0.43912,-0.54236
0.45996,-0.52324
0.42404,-0.55619
0.59084,-0.40379
0.50763,-0.47941
0.35008,-0.62686
0.60414,-0.38423
0.5443,-0.45047
0.57652,-0.41629
0.46358,-0.52226
0.46268,-0.52369
0.38365,-0.56566
0.44133,-0.54452
0.31952,-0.62354
0.34266,-0.60816
0.43599,-0.54456
0.45258,-0.52802
0.55911,-0.43924
0.43844,-0.5515
0.45698,-0.52678
0.39706,-0.57376
0.53599,-0.45838
0.50792,-0.47706
0.34303,-0.60249
0.32181,-0.62778
0.37033,-0.5802
0.37483,-0.56647
0.35149,-0.59624
0.47622,-0.51106
0.41012,-0.56992
0.39115,-0.58286
0.30555,-0.64376
0.52649,-0.44948
0.52065,-0.45587
0.48697,-0.48877
0.52669,-0.45685
0.62284,-0.3733
0.51828,-0.46679
0.53459,-0.45452
0.56521,-0.42582
0.4932,-0.4898
0.53582,-0.44915
0.50719,-0.47914
0.48193,-0.50657
0.4764,-0.49989
0.51754,-0.46388
0.5572,-0.42246
0.46205,-0.52057
0.51239,-0.47174
0.53443,-0.4548
0.49332,-0.49304
0.49497,-0.47784
0.5256,-0.44857
0.5613,-0.41799
0.66591,-0.31576
0.55397,-0.43522
0.53048,-0.44818
0.58827,-0.39918
0.50327,-0.48445
0.49862,-0.49372
0.51167,-0.47393
0.4239,-0.55671
0.46615,-0.51819
0.56957,-0.42625
0.46039,-0.52121
0.4941,-0.4988
0.47511,-0.51563
0.48321,-0.5035
0.54693,-0.44252
0.45,-0.53901
0.31513,-0.62555
0.46548,-0.51947
0.46889,-0.52008
0.43809,-0.5457
0.43017,-0.55075
0.52698,-0.46257
0.36303,-0.58446
0.45537,-0.53017
0.49764,-0.48955
0.45555,-0.52871
0.49363,-0.49005
0.48649,-0.49568
0.3514,-0.63181
0.39836,-0.58993
0.24862,-0.67776
0.3543,-0.56014
0.37926,-0.61363
0.26373,-0.66379
0.51763,-0.47696
0.44367,-0.54691
0.38856,-0.59071
0.44569,-0.54417
0.28726,-0.65637
0.41512,-0.5685
0.43704,-0.56151
0.39238,-0.59885
0.26788,-0.66794
0.30792,-0.63966
0.34467,-0.63193
0.45778,-0.5342
0.4286,-0.56025
0.26605,-0.66887
0.41703,-0.56322
0.41449,-0.5775
0.48162,-0.50493
0.32499,-0.61223
0.46248,-0.52206
0.31328,-0.63421
0.28925,-0.64848
0.40323,-0.58291
0.42792,-0.55945
0.44518,-0.53633
0.51417,-0.47962
0.50991,-0.47953
0.46552,-0.53234
0.4115,-0.56979
0.36575,-0.61551
0.47131,-0.51747
0.48725,-0.50364
0.47831,-0.51006
0.48396,-0.50599
0.57541,-0.42126
0.50596,-0.48277
0.48662,-0.50099
0.51287,-0.47562
0.45123,-0.53538
0.47228,-0.51707
0.56763,-0.42709
0.48289,-0.50896
0.48639,-0.50016
0.49331,-0.4916
0.5141,-0.47904
0.50627,-0.48316
0.48062,-0.5026
0.5333,-0.45607
0.53841,-0.45915
0.61895,-0.37971
0.47987,-0.50776
0.50771,-0.48463
0.53782,-0.45295
0.47821,-0.5079
0.48497,-0.50802
0.5003,-0.487
0.4351,-0.54522
0.29629,-0.6331
0.40373,-0.57309
0.40316,-0.57511
0.41688,-0.56505
0.5111,-0.47583
0.45969,-0.52206
0.47629,-0.51465
0.43567,-0.55282
0.43266,-0.55227
0.33631,-0.61827
0.53615,-0.46171
0.54463,-0.45377
0.41722,-0.56216
0.44947,-0.53832
0.5046,-0.48067
0.2656,-0.6932
0.49552,-0.44043
0.06608,-0.40187
0.42544,-0.56157
0.48897,-0.49887
0.45881,-0.5312
0.48234,-0.50146
0.53681,-0.45495
0.47525,-0.51745
0.48025,-0.50605
0.50375,-0.48582
0.53063,-0.46056
0.44098,-0.54846
0.57442,-0.41394
0.51472,-0.47415
0.47545,-0.51228
0.46099,-0.52988
0.5292,-0.46393
0.39187,-0.60273
0.53249,-0.45793
0.44915,-0.53933
0.50127,-0.48664
0.49098,-0.5015
0.4927,-0.49815
0.56747,-0.42438
0.48656,-0.50246
0.49855,-0.49177
0.51671,-0.4728
0.51048,-0.47762
0.52567,-0.46768
0.52508,-0.46525
0.50704,-0.47837
0.61242,-0.3803
0.57165,-0.42296
0.56997,-0.42669
0.58232,-0.40769
0.58344,-0.41302
0.58577,-0.40984
0.60392,-0.38958
0.58053,-0.4164
0.58248,-0.41408
0.60048,-0.39607
0.39424,-0.55832
0.56274,-0.43376
0.55351,-0.44007
0.57908,-0.41738
0.5925,-0.40292
0.56811,-0.42938
0.5779,-0.41586
0.53494,-0.45631
0.5162,-0.4781
0.57229,-0.42313
0.56037,-0.4325
0.53455,-0.44915
0.5712,-0.4236
0.57468,-0.42114
0.57278,-0.42089
0.55094,-0.44431
0.59858,-0.39745
0.57308,-0.42249
0.56835,-0.42479
0.61411,-0.37889
0.58722,-0.40907
0.59673,-0.39799
0.6175,-0.37814
0.5798,-0.41709
0.56797,-0.42995
0.40409,-0.59184
0.41252,-0.58191
0.43854,-0.55537
0.40247,-0.56441
0.45868,-0.53941
0.46468,-0.52239
0.41848,-0.5722
0.45187,-0.53877
0.43603,-0.55452
0.46604,-0.52505
0.51856,-0.45638
0.47296,-0.51511
0.39872,-0.58981
0.29217,-0.67726
0.4051,-0.58169
0.39423,-0.58143
0.41525,-0.57245
0.37211,-0.59838
0.36142,-0.61917
0.40849,-0.5873
0.43657,-0.54272
0.51252,-0.48131
0.51173,-0.48495
0.51949,-0.4757
0.55087,-0.44084
0.54659,-0.44681
0.50773,-0.48582
0.54387,-0.45235
0.55158,-0.44243
0.55948,-0.43553
0.53942,-0.45719
0.47925,-0.51093
0.58884,-0.40513
0.53834,-0.45625
0.57957,-0.41198
0.56677,-0.42565
0.54748,-0.44588
0.56372,-0.42897
0.57373,-0.4203
0.55612,-0.4392
0.56234,-0.43191
0.55662,-0.43793
0.51902,-0.47566
0.50323,-0.4855
0.5577,-0.43694
0.52529,-0.46564
0.50389,-0.48817
0.5302,-0.46525
0.5365,-0.45764
0.54239,-0.45314
0.50017,-0.49231
0.53887,-0.45753
0.53231,-0.45963
0.47652,-0.51815
0.48598,-0.50372
0.53769,-0.45644
0.48591,-0.50168
0.48614,-0.49859
0.51749,-0.47661
0.48856,-0.49924
0.51,-0.48379
0.48116,-0.5106
0.49521,-0.4984
0.49712,-0.49295
0.50403,-0.48866
0.48584,-0.50276
0.5111,-0.48291
0.51096,-0.48401
0.55428,-0.43728
0.53145,-0.46319
0.53677,-0.45638
0.50938,-0.48566
0.52511,-0.4676
0.46294,-0.52549
0.48002,-0.51294
0.46822,-0.51625
0.48665,-0.50512
0.5058,-0.48496
0.47018,-0.52182
0.48889,-0.50363
0.47841,-0.51297
0.37935,-0.6102
0.37447,-0.56702
0.42503,-0.5651
0.42496,-0.56563
0.38111,-0.60951
0.44442,-0.55115
0.41359,-0.57742
0.42639,-0.56739
0.39217,-0.59956
0.33774,-0.61761
0.42327,-0.57274
0.32091,-0.62479
0.39765,-0.59188
0.36709,-0.61795
0.3922,-0.6009
0.29313,-0.64552
0.38431,-0.60637
0.40785,-0.57927
0.57655,-0.41837
0.59505,-0.40084
0.5853,-0.40857
0.59157,-0.40186
0.58724,-0.40759
0.56129,-0.43201
0.58939,-0.40602
0.57438,-0.42113
0.60335,-0.38987
0.5899,-0.4019
0.56165,-0.43176
0.57091,-0.42064
0.56413,-0.4313
0.55554,-0.43951
0.58007,-0.41574
0.59652,-0.39929
0.56187,-0.42974
0.54999,-0.44023
0.5739,-0.42258
0.56518,-0.42854
0.54734,-0.44905
0.54885,-0.44253
0.57064,-0.42484
0.56117,-0.43568
0.56093,-0.43666
0.55868,-0.43159
0.53902,-0.4579
0.54654,-0.44756
0.55449,-0.44026
0.55718,-0.4386
0.53574,-0.45821
0.56957,-0.42624
0.55739,-0.43843
0.56213,-0.43039
0.5535,-0.43878
0.5569,-0.43526
0.53908,-0.45298
0.48817,-0.50085
0.55918,-0.43552
0.53003,-0.46333
0.52265,-0.46627
0.5389,-0.45784
0.5487,-0.44578
0.49703,-0.4942
0.54902,-0.44396
0.54934,-0.44415
0.5175,-0.47905
0.53856,-0.45634
0.50106,-0.49245
0.50468,-0.4883
0.4969,-0.49712
0.5566,-0.43856
0.51191,-0.48198
0.50082,-0.49487
0.54408,-0.45037
0.52729,-0.46548
0.50968,-0.48491
0.51896,-0.47624
0.49012,-0.50051
0.50157,-0.49175
0.52456,-0.473
0.5338,-0.46081
0.53736,-0.45708
0.56812,-0.42982
0.50217,-0.4946
0.55604,-0.43905
0.55052,-0.44521
0.54702,-0.45
0.38456,-0.58977
0.44302,-0.54822
0.35252,-0.62237
0.45905,-0.53828
0.43877,-0.55054
0.44051,-0.5558
0.47822,-0.51388
0.54391,-0.45477
0.47128,-0.51865
0.46311,-0.5327
0.4779,-0.5143
0.44608,-0.54927
0.47607,-0.51987
0.42958,-0.56042
0.4326,-0.5592
0.46091,-0.53522
0.36136,-0.61265
0.36012,-0.61451
0.36592,-0.61194
0.41353,-0.57531
0.40378,-0.55671
0.42576,-0.54173
0.49807,-0.4996
0.37572,-0.579
0.51331,-0.47679
0.54838,-0.44831
0.5786,-0.41627
0.54369,-0.45273
0.54404,-0.44994
0.55145,-0.44612
0.57004,-0.42521
0.54796,-0.44983
0.56567,-0.42648
0.52687,-0.46596
0.51931,-0.46323
0.56835,-0.42863
0.54971,-0.44633
0.54666,-0.45062
0.54108,-0.45321
0.52272,-0.47076
0.51175,-0.47888
0.51393,-0.47778
0.54377,-0.44744
0.52339,-0.46906
0.50751,-0.48328
0.55685,-0.43358
0.51633,-0.4751
0.5375,-0.4567
0.54409,-0.44525
0.53584,-0.45856
0.55722,-0.43791
0.53046,-0.46483
0.52281,-0.46998
0.52386,-0.47179
0.52919,-0.46508
0.49735,-0.49281
0.55448,-0.4425
0.57698,-0.41742
0.58799,-0.40849
0.43084,-0.55269
0.3801,-0.58468
0.45916,-0.53153
0.43771,-0.55301
0.44642,-0.54429
